university,region,gu,region_latitude,region_longitude,university_latitude,university_longitude,distance_km
가천대학교,일원동,강남구,37.4795654903149,127.080430036811,37.4512354999687,127.129394553358,5.35
가천대학교,가락동,송파구,37.4965421665627,127.105729381413,37.4512354999687,127.129394553358,5.45
가천대학교,오금동,송파구,37.5029748269764,127.128103930329,37.4512354999687,127.129394553358,5.75
가천대학교,신원동,서초구,37.4440189779745,127.062170998757,37.4512354999687,127.129394553358,5.99
가천대학교,석촌동,송파구,37.5035646306702,127.103667384036,37.4512354999687,127.129394553358,6.25
가천대학교,송파동,송파구,37.50609292063,127.109579159297,37.4512354999687,127.129394553358,6.35
서울과학기술대학교,하계동,노원구,37.6404885286243,127.072685646642,37.6330789279387,127.076794742851,0.9
서울과학기술대학교,공릉동,노원구,37.6248431089168,127.073821318894,37.6330789279387,127.076794742851,0.95
서울과학기술대학교,월계동,노원구,37.6199191869583,127.062987742987,37.6330789279387,127.076794742851,1.9
서울과학기술대학교,중계동,노원구,37.6525550467646,127.077488598779,37.6330789279387,127.076794742851,2.17
서울과학기술대학교,묵동,중랑구,37.6123807746797,127.079182031593,37.6330789279387,127.076794742851,2.31
서울과학기술대학교,석관동,성북구,37.6129860183721,127.0614007785,37.6330789279387,127.076794742851,2.61
서울과학기술대학교,장위동,성북구,37.6170568426302,127.04956549458,37.6330789279387,127.076794742851,2.99
서울과학기술대학교,번동,강북구,37.6241057350223,127.04133717608,37.6330789279387,127.076794742851,3.28
서울과학기술대학교,상계동,노원구,37.6612505755399,127.060252770712,37.6330789279387,127.076794742851,3.45
서울과학기술대학교,창동,도봉구,37.6522582058479,127.045432300312,37.6330789279387,127.076794742851,3.49
서울과학기술대학교,신내동,중랑구,37.6058747809885,127.09936528756,37.6330789279387,127.076794742851,3.62
서울과학기술대학교,중화동,중랑구,37.599461816745,127.077320262185,37.6330789279387,127.076794742851,3.74
서울과학기술대학교,이문동,동대문구,37.6004055110661,127.066373060068,37.6330789279387,127.076794742851,3.75
서울과학기술대학교,상월곡동,성북구,37.6069133345458,127.045527017386,37.6330789279387,127.076794742851,4.01
서울과학기술대학교,상봉동,중랑구,37.5967688195518,127.088754299651,37.6330789279387,127.076794742851,4.17
